school_number,date,url
40304,2019-05-14,https://www.ero.govt.nz/review-reports/agape-christian-preschool-14-05-2019/
40305,2013-07-01,https://www.ero.govt.nz/review-reports/daisy-cottage-montessori-01-07-2013/
40305,2017-03-06,https://www.ero.govt.nz/review-reports/daisy-cottage-montessori-06-03-2017/
40306,2019-07-22,https://www.ero.govt.nz/review-reports/biggles-katikati-22-07-2019/
40306,2015-08-28,https://www.ero.govt.nz/review-reports/pukeko-corner-kindergarten-28-08-2015/
40307,2019-02-01,https://www.ero.govt.nz/review-reports/creators-home-auckland-e-and-c-01-02-2019/
40309,2015-05-22,https://www.ero.govt.nz/review-reports/first-steps-papamoa-22-05-2015/
40309,2018-10-26,https://www.ero.govt.nz/review-reports/first-steps-papamoa-26-10-2018/
40310,2014-04-07,https://www.ero.govt.nz/review-reports/bizzy-buddyz-2-07-04-2014/
40310,2018-01-11,https://www.ero.govt.nz/review-reports/bizzy-buddyz-2-11-01-2018/
40311,2019-12-09,https://www.ero.govt.nz/review-reports/buckle-my-shoe-early-learning-centre-09-12-2019/
40311,2016-07-29,https://www.ero.govt.nz/review-reports/buckle-my-shoe-early-learning-centre-29-07-2016/
40312,2016-09-05,https://www.ero.govt.nz/review-reports/waiapu-kids-merivale-whanau-aroha-05-09-2016/
40312,2020-03-27,https://www.ero.govt.nz/review-reports/waiapu-kids-merivale-whanau-aroha-27-03-2020/
40313,2013-05-27,https://www.ero.govt.nz/review-reports/olive-tree-education-and-care-27-05-2013/
40313,2016-07-29,https://www.ero.govt.nz/review-reports/olive-tree-education-and-care-29-07-2016/
40314,2014-02-03,https://www.ero.govt.nz/review-reports/tutu-03-02-2014/
40314,2017-06-26,https://www.ero.govt.nz/review-reports/tutu-26-06-2017/
40316,2018-05-14,https://www.ero.govt.nz/review-reports/kidz-world-rutland-st-14-05-2018/
40316,2015-02-27,https://www.ero.govt.nz/review-reports/kidz-world-rutland-st-27-02-2015/
40319,2016-11-14,https://www.ero.govt.nz/review-reports/natures-cove-early-learning-centre-14-11-2016/
40319,2013-10-24,https://www.ero.govt.nz/review-reports/natures-cove-early-learning-centre-24-10-2013/
40320,2014-06-05,https://www.ero.govt.nz/review-reports/topkids-pukuatua-05-06-2014/
40320,2017-10-05,https://www.ero.govt.nz/review-reports/topkids-pukuatua-05-10-2017/
40322,2019-02-01,https://www.ero.govt.nz/review-reports/creators-home-northland-01-02-2019/
40323,2019-01-25,https://www.ero.govt.nz/review-reports/creators-home-auckland-south-25-01-2019/
40324,2016-03-04,https://www.ero.govt.nz/review-reports/kiwi-educare-ltd-04-03-2016/
40324,2019-02-28,https://www.ero.govt.nz/review-reports/kiwi-educare-ltd-28-02-2019/
40326,2018-06-20,https://www.ero.govt.nz/review-reports/creators-home-bay-of-plenty-20-06-2018/
40326,2011-03-22,https://www.ero.govt.nz/review-reports/footsteps-education-bay-of-plenty-22-03-2011/
40327,2019-02-01,https://www.ero.govt.nz/review-reports/creators-home-auckland-w-and-n-01-02-2019/
40327,2011-03-22,https://www.ero.govt.nz/review-reports/footsteps-education-auckland-west-22-03-2011/
40328,2019-04-16,https://www.ero.govt.nz/review-reports/creatorshome-southland-16-04-2019/
40328,2011-11-25,https://www.ero.govt.nz/review-reports/footsteps-education-otagosouthland-25-11-2011/
40329,2018-06-14,https://www.ero.govt.nz/review-reports/creatorshome-lower-hutt-14-06-2018/
40329,2013-10-31,https://www.ero.govt.nz/review-reports/footsteps-education-ltd-40329-31-10-2013/
40331,2013-09-04,https://www.ero.govt.nz/review-reports/tiaki-early-learning-centre-04-09-2013/
40331,2016-11-25,https://www.ero.govt.nz/review-reports/tiaki-early-learning-centre-25-11-2016/
40332,2019-03-28,https://www.ero.govt.nz/review-reports/douglas-st-montessori-28-03-2019/
40332,2016-03-21,https://www.ero.govt.nz/review-reports/little-orchard-preschool-douglas-street-3-21-03-2016/
40334,2016-03-02,https://www.ero.govt.nz/review-reports/juni-uni-ltd-02-03-2016/
40334,2013-06-07,https://www.ero.govt.nz/review-reports/juni-uni-ltd-07-06-2013/
40335,2018-06-27,https://www.ero.govt.nz/review-reports/tutuu-rito-27-06-2018/
40335,2015-06-29,https://www.ero.govt.nz/review-reports/tutuu-rito-29-06-2015/
40336,2017-02-17,https://www.ero.govt.nz/review-reports/earlybirds-educare-keas-17-02-2017/
40336,2013-08-19,https://www.ero.govt.nz/review-reports/earlybirds-educare-keas-19-08-2013/
40338,2016-05-18,https://www.ero.govt.nz/review-reports/above-and-beyond-education-and-care-18-05-2016/
40338,2013-03-28,https://www.ero.govt.nz/review-reports/above-and-beyond-education-and-care-28-03-2013/
40339,2017-03-07,https://www.ero.govt.nz/review-reports/junior-explorers-17-07-2/
40340,2018-05-15,https://www.ero.govt.nz/review-reports/learning-adventures-te-puke-15-05-2018/
40340,2015-03-23,https://www.ero.govt.nz/review-reports/the-sandbox-preschool-te-puke-23-03-2015/
40344,2014-10-06,https://www.ero.govt.nz/review-reports/ngongotaha-early-learning-centre-06-10-2014/
40344,2018-10-24,https://www.ero.govt.nz/review-reports/ngongotaha-early-learning-centre-24-10-2018/
41001,2016-12-15,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-puna-o-te-aroha-15-12-2016/
41001,2013-10-31,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-puna-o-te-aroha-31-10-2013/
41002,2013-08-14,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ruatoki-14-08-2013/
41002,2016-08-29,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ruatoki-29-08-2016/
41003,2018-10-23,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ruatahuna-23-10-2018/
41003,2015-10-29,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ruatahuna-29-10-2015/
41004,2018-06-01,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-mokohuia-o-te-rautahi-01-06-2018/
41004,2015-02-02,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-mokohuia-o-te-rautahi-02-02-2015/
41005,2019-08-07,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-purapura-hou-07-08-2019/
41005,2017-06-28,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-purapura-hou-28-06-2017/
41006,2017-10-09,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-urunga-mai-o-te-ra-09-10-2017/
41006,2014-11-21,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-urunga-mai-o-te-ra-21-11-2014/
41007,2014-06-17,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-tawhaki-17-06-2014/
41007,2017-03-27,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-tawhaki-27-03-2017/
41008,2018-09-11,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-timatanga-hou-ki-whakatane-11-09-2018/
41008,2015-03-20,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-timatanga-hou-ki-whakatane-20-03-2015/
41009,2016-11-09,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nukutere-09-11-2016/
41009,2014-02-27,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nukutere-27-02-2014/
41010,2014-02-07,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-rangitahi-07-02-2014/
41010,2017-03-09,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-rangitahi-09-03-2017/
41011,2018-08-03,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-papaohaki-03-08-2018/
41011,2016-07-13,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-papaohaki-13-07-2016/
41012,2018-06-07,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-ao-marama-07-06-2018/
41012,2016-02-18,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-ao-marama-18-02-2016/
41014,2017-10-18,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-he-maungarongo-18-10-2017/
41014,2014-12-22,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-he-maungarongo-22-12-2014/
41016,2015-05-04,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-horohoro-04-05-2015/
41016,2018-06-26,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-horohoro-26-06-2018/
42000,2018-06-27,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-otawhiwhi-08-06-2/
42001,2016-09-08,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-whareroa-08-09-2016/
42001,2017-12-14,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-whareroa-14-12-2017/
43001,2014-06-11,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-akina-te-reo-11-06-2014/
43001,2016-09-30,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-akina-te-reo-30-09-2016/
43002,2014-09-05,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-motutaiko-05-09-2014/
43002,2017-11-06,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-motutaiko-06-11-2017/
44000,2015-11-16,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-timatatanga-hou-16-11-2015/
44000,2018-12-19,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-timatatanga-hou-19-12-2018/
44003,2016-05-02,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ariki-02-05-2016/
44003,2019-06-05,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ariki-05-06-2019/
44004,2016-08-15,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-otupango-15-08-2016/
44004,2015-05-28,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-otupango-28-05-2015/
45004,2015-03-16,https://www.ero.govt.nz/review-reports/bethlehem-community-preschool-inc-16-03-2015/
45004,2018-06-20,https://www.ero.govt.nz/review-reports/bethlehem-community-preschool-inc-20-06-2018/
45006,2018-08-23,https://www.ero.govt.nz/review-reports/the-childrens-garden-childcare-23-08-2018/
45006,2015-07-28,https://www.ero.govt.nz/review-reports/the-childrens-garden-childcare-28-07-2015/
45007,2014-05-01,https://www.ero.govt.nz/review-reports/abc-bayfair-01-05-2014/
45007,2017-06-19,https://www.ero.govt.nz/review-reports/abc-bayfair-19-06-2017/
45013,2014-12-17,https://www.ero.govt.nz/review-reports/abc-rotorua-sunset-17-12-2014/
45013,2017-01-18,https://www.ero.govt.nz/review-reports/abc-rotorua-sunset-18-01-2017/
45014,2016-08-05,https://www.ero.govt.nz/review-reports/little-sprouts-montessori-pre-school-05-08-2016/
45014,2014-04-08,https://www.ero.govt.nz/review-reports/little-sprouts-montessori-pre-school-08-04-2014/
45015,2017-10-05,https://www.ero.govt.nz/review-reports/abc-rotorua-east-05-10-2017/
45015,2014-05-28,https://www.ero.govt.nz/review-reports/abc-rotorua-east-28-05-2014/
45018,2015-06-25,https://www.ero.govt.nz/review-reports/katikati-childcare-centre-25-06-2015/
45018,2018-10-12,https://www.ero.govt.nz/review-reports/katikids-educare-12-10-2018/
45021,2017-08-10,https://www.ero.govt.nz/review-reports/taupo-childrens-corner-10-08-2017/
45023,2014-04-08,https://www.ero.govt.nz/review-reports/happy-times-childcare-08-04-2014/
45023,2017-05-17,https://www.ero.govt.nz/review-reports/happy-times-childcare-17-05-2017/
45024,2015-05-18,https://www.ero.govt.nz/review-reports/first-class-education-and-care-bethlehem-18-05-2015/
45024,2012-03-30,https://www.ero.govt.nz/review-reports/first-class-education-and-care-bethlehem-30-03-2012/
45025,2014-05-02,https://www.ero.govt.nz/review-reports/the-village-preschool-and-childcare-centre-02-05-2014/
45025,2017-11-14,https://www.ero.govt.nz/review-reports/the-village-preschool-and-childcare-centre-14-11-2017/
45030,2016-03-04,https://www.ero.govt.nz/review-reports/rotorua-hospital-early-childhood-centre-04-03-2016/
45030,2012-06-12,https://www.ero.govt.nz/review-reports/rotorua-hospital-early-childhood-centre-12-06-2012/
45034,2014-05-09,https://www.ero.govt.nz/review-reports/abc-papamoa-west-09-05-2014/
45034,2017-02-21,https://www.ero.govt.nz/review-reports/abc-papamoa-west-21-02-2017/
45037,2013-12-18,https://www.ero.govt.nz/review-reports/abacus-childcare-18-12-2013/
45037,2018-06-12,https://www.ero.govt.nz/review-reports/first-steps-abacus-12-06-2018/
45038,2013-03-22,https://www.ero.govt.nz/review-reports/topkids-ngatai-rd-22-03-2013/
45038,2016-02-25,https://www.ero.govt.nz/review-reports/topkids-ngatai-rd-25-02-2016/
45040,2014-05-01,https://www.ero.govt.nz/review-reports/abc-tauranga-central-01-05-2014/
45040,2019-11-01,https://www.ero.govt.nz/review-reports/beststart-tauranga-central-01-11-2019/
45041,2014-06-17,https://www.ero.govt.nz/review-reports/little-lights-kindy-17-06-2014/
45041,2019-02-25,https://www.ero.govt.nz/review-reports/little-lights-kindy-25-02-2019/
45045,2019-10-31,https://www.ero.govt.nz/review-reports/beststart-welcome-bay-31-10-2019/
45045,2016-01-27,https://www.ero.govt.nz/review-reports/topkids-welcome-bay-rd-27-01-2016/
45051,2018-07-18,https://www.ero.govt.nz/review-reports/edukids-halswell-18-07-2018/
45051,2015-05-20,https://www.ero.govt.nz/review-reports/edukids-halswell-20-05-2015/
45054,2014-09-09,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-213-p-09-09-2014/
45054,2017-06-12,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-sawyers-arms-213-12-06-2017/
45055,2018-06-06,https://www.ero.govt.nz/review-reports/fingerprints-christian-preschool-06-06-2018/
45055,2014-05-20,https://www.ero.govt.nz/review-reports/fingerprints-christian-preschool-20-05-2014/
45057,2015-06-09,https://www.ero.govt.nz/review-reports/bell-street-early-learning-centre-09-06-2015/
45057,2018-05-29,https://www.ero.govt.nz/review-reports/bell-street-early-learning-centre-29-05-2018/
45059,2017-08-02,https://www.ero.govt.nz/review-reports/mana-early-learning-centre-02-08-2017/
45059,2014-06-20,https://www.ero.govt.nz/review-reports/mana-early-learning-centre-20-06-2014/
45065,2019-06-13,https://www.ero.govt.nz/review-reports/montessori-beginnings-early-childhood-education-centre-13-06-2019/
45065,2015-05-25,https://www.ero.govt.nz/review-reports/montessori-beginnings-early-childhood-education-centre-25-05-2015/
45066,2019-02-05,https://www.ero.govt.nz/review-reports/education-angels-palmerston-north-05-02-2019/
45066,2016-12-13,https://www.ero.govt.nz/review-reports/sprouts-manawatu-27-13-12-2016/
45068,2017-06-12,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-thomas-road-12-06-2017/
45068,2014-07-29,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-ltd-402-29-07-2014/
45071,2017-03-07,https://www.ero.govt.nz/review-reports/junior-explorers-17-07-3/
45075,2014-06-26,https://www.ero.govt.nz/review-reports/kids-rock-early-learning-centre-26-06-2014/
45075,2017-06-26,https://www.ero.govt.nz/review-reports/kids-rock-early-learning-centre-26-06-2017/
45077,2014-08-19,https://www.ero.govt.nz/review-reports/rainbow-kidz-matamata-19-08-2014/
45077,2017-08-28,https://www.ero.govt.nz/review-reports/rainbow-kidz-matamata-28-08-2017/
45079,2018-04-10,https://www.ero.govt.nz/review-reports/honey-beez-preschool-and-nursery-10-04-2018/
45079,2015-01-27,https://www.ero.govt.nz/review-reports/honey-beez-preschool-and-nursery-27-01-2015/
45083,2014-12-03,https://www.ero.govt.nz/review-reports/first-steps-te-atatu-03-12-2014/
45083,2018-04-12,https://www.ero.govt.nz/review-reports/first-steps-te-atatu-12-04-2018/
45087,2016-02-15,https://www.ero.govt.nz/review-reports/te-puna-reo-o-puhi-kaiti-15-02-2016/
45087,2012-05-30,https://www.ero.govt.nz/review-reports/te-puna-reo-o-puhi-kaiti-30-05-2012/
45094,2015-03-02,https://www.ero.govt.nz/review-reports/the-tree-house-02-03-2015/
45094,2012-03-06,https://www.ero.govt.nz/review-reports/the-tree-house-06-03-2012/
45105,2011-09-07,https://www.ero.govt.nz/review-reports/bear-park-centre-of-learning-07-09-2011/
45105,2015-11-14,https://www.ero.govt.nz/review-reports/bear-park-centre-of-learning-14-11-2015/
45110,2018-09-06,https://www.ero.govt.nz/review-reports/bright-horizons-drury-06-09-2018/
45110,2015-04-17,https://www.ero.govt.nz/review-reports/bright-horizons-drury-17-04-2015/
45113,2019-09-05,https://www.ero.govt.nz/review-reports/dorie-community-preschool-05-09-2019/
45113,2016-04-20,https://www.ero.govt.nz/review-reports/dorie-community-preschool-20-04-2016/
45114,2017-06-02,https://www.ero.govt.nz/review-reports/au-pair-link-christchurch-1-02-06-2017/
45114,2012-01-30,https://www.ero.govt.nz/review-reports/au-pair-link-christchurch-1-30-01-2012/
45115,2013-04-08,https://www.ero.govt.nz/review-reports/au-pair-link-wellington-1-08-04-2013/
45115,2016-08-30,https://www.ero.govt.nz/review-reports/au-pair-link-wellington-1-30-08-2016/
45117,2014-09-10,https://www.ero.govt.nz/review-reports/miro-house-kindergarten-10-09-2014/
45117,2017-12-13,https://www.ero.govt.nz/review-reports/miro-house-kindergarten-13-12-2017/
45121,2015-08-04,https://www.ero.govt.nz/review-reports/little-earth-montessori-kapiti-04-08-2015/
45121,2012-08-15,https://www.ero.govt.nz/review-reports/little-earth-montessori-kapiti-15-08-2012/
45122,2018-08-03,https://www.ero.govt.nz/review-reports/junior-junction-massey-03-08-2018/
45122,2014-10-17,https://www.ero.govt.nz/review-reports/junior-junction-massey-17-10-2014/
45126,2011-08-19,https://www.ero.govt.nz/review-reports/au-pair-link-bop-1-19-08-2011/
45126,2017-05-25,https://www.ero.govt.nz/review-reports/au-pair-link-bop-1-25-05-2017/
45128,2014-07-28,https://www.ero.govt.nz/review-reports/paradise-for-little-angels-28-07-2014/
45128,2017-08-29,https://www.ero.govt.nz/review-reports/paradise-for-little-angels-29-08-2017/
45132,2015-11-02,https://www.ero.govt.nz/review-reports/edukids-delamain-02-11-2015/
45132,2018-10-23,https://www.ero.govt.nz/review-reports/edukids-delamain-23-10-2018/
45134,2015-04-02,https://www.ero.govt.nz/review-reports/edukids-redwood-02-04-2015/
45134,2018-02-19,https://www.ero.govt.nz/review-reports/edukids-redwood-19-02-2018/
45140,2015-05-12,https://www.ero.govt.nz/review-reports/hardykids-early-learning-centre-12-05-2015/
45140,2019-06-07,https://www.ero.govt.nz/review-reports/hardykids-early-learning-service-07-06-2019/
45147,2019-02-19,https://www.ero.govt.nz/review-reports/oasis-family-preschool-19-02-2019/
45147,2017-05-19,https://www.ero.govt.nz/review-reports/oasis-family-preschool-19-05-2017/
45151,2014-11-28,https://www.ero.govt.nz/review-reports/cherrys-on-maryhill-28-11-2014/
45151,2019-01-30,https://www.ero.govt.nz/review-reports/cherrys-on-maryhill-30-01-2019/
45152,2019-12-18,https://www.ero.govt.nz/review-reports/beststart-petone-18-12-2019/
45152,2016-06-14,https://www.ero.govt.nz/review-reports/early-years-petone-14-06-2016/
45156,2017-12-08,https://www.ero.govt.nz/review-reports/little-footprints-08-12-2017/
45156,2014-03-27,https://www.ero.govt.nz/review-reports/little-footprints-27-03-2014/
45157,2016-08-12,https://www.ero.govt.nz/review-reports/nannies-plus-12-08-2016/
45157,2013-02-20,https://www.ero.govt.nz/review-reports/nannies-plus-20-02-2013/
45158,2018-11-19,https://www.ero.govt.nz/review-reports/active-explorers-central-city-19-11-2018/
45158,2015-04-01,https://www.ero.govt.nz/review-reports/the-playroom-centre-01-04-2015/
45160,2017-10-24,https://www.ero.govt.nz/review-reports/te-puawaitanga-o-ngati-ruanui-ece-24-10-2017/
45160,2015-02-27,https://www.ero.govt.nz/review-reports/te-puawaitanga-o-ngati-ruanui-ece-27-02-2015/
45165,2019-10-09,https://www.ero.govt.nz/review-reports/paua-early-childhood-8-09-10-2019/
45165,2016-05-17,https://www.ero.govt.nz/review-reports/paua-early-childhood-8-17-05-2016/
45167,2019-10-09,https://www.ero.govt.nz/review-reports/paua-early-childhood-9-09-10-2019/
45167,2016-05-18,https://www.ero.govt.nz/review-reports/paua-early-childhood-9-18-05-2016/
45172,2015-12-09,https://www.ero.govt.nz/review-reports/akoteu-fakailimoui-09-12-2015/
45172,2013-09-12,https://www.ero.govt.nz/review-reports/akoteu-fakailimoui-12-09-2013/
45174,2015-10-09,https://www.ero.govt.nz/review-reports/lollipops-educare-half-moon-bay-09-10-2015/
45174,2012-09-21,https://www.ero.govt.nz/review-reports/lollipops-educare-half-moon-bay-21-09-2012/
45176,2019-03-29,https://www.ero.govt.nz/review-reports/happy-kids-childcare-centre-29-03-2019/
45176,2015-08-07,https://www.ero.govt.nz/review-reports/kinderhaven-preschool-henderson-valley-07-08-2015/
45180,2016-09-05,https://www.ero.govt.nz/review-reports/inspiring-kids-early-learning-limited-05-09-2016/
45180,2014-08-18,https://www.ero.govt.nz/review-reports/inspiring-kids-early-learning-limited-18-08-2014/
45183,2016-01-22,https://www.ero.govt.nz/review-reports/starship-childrens-health-play-and-recreation-wd-25ab-22-01-2016/
45183,2019-07-11,https://www.ero.govt.nz/review-reports/starship-play-service-ward-25ab-11-07-2019/
45185,2012-03-16,https://www.ero.govt.nz/review-reports/topkids-motutaiko-16-03-2012/
45185,2015-10-20,https://www.ero.govt.nz/review-reports/topkids-motutaiko-20-10-2015/
45192,2019-06-11,https://www.ero.govt.nz/review-reports/beststart-glasgow-street-11-06-2019/
45192,2017-11-16,https://www.ero.govt.nz/review-reports/topkids-victoria-ave-16-11-2017/
45194,2014-11-14,https://www.ero.govt.nz/review-reports/white-heron-learning-centre-otara-14-11-2014/
45194,2018-06-22,https://www.ero.govt.nz/review-reports/white-heron-learning-centre-otara-22-06-2018/
45195,2019-03-19,https://www.ero.govt.nz/review-reports/porse-hawkes-bay-q2-19-03-2019/
45195,2015-04-24,https://www.ero.govt.nz/review-reports/porse-hawkes-bay-q1-24-04-2015/
45200,2019-03-21,https://www.ero.govt.nz/review-reports/tots-on-triton-early-childhood-centre-21-03-2019/
45200,2014-12-24,https://www.ero.govt.nz/review-reports/tots-on-triton-early-childhood-centre-24-12-2014/
45201,2013-09-04,https://www.ero.govt.nz/review-reports/spring-creek-playcentre-04-09-2013/
45201,2019-06-11,https://www.ero.govt.nz/review-reports/spring-creek-playcentre-11-06-2019/
45204,2015-12-18,https://www.ero.govt.nz/review-reports/akoteu-lotofaleia-under-2s-18-12-2015/
45204,2017-10-31,https://www.ero.govt.nz/review-reports/akoteu-lotofaleia-under-2s-31-10-2017/
45205,2015-06-10,https://www.ero.govt.nz/review-reports/adventureland-early-learning-centre-10-06-2015/
45205,2019-03-29,https://www.ero.govt.nz/review-reports/adventureland-early-learning-centre-29-03-2019/
45207,2019-06-07,https://www.ero.govt.nz/review-reports/farmhouse-preschool-patumahoe-07-06-2019/
45207,2016-01-15,https://www.ero.govt.nz/review-reports/farmhouse-preschool-patumahoe-15-01-2016/
45210,2013-06-17,https://www.ero.govt.nz/review-reports/junior-explorers-17-06-2013/
45210,2017-03-07,https://www.ero.govt.nz/review-reports/kids-at-home-the-bay-3-07-03-2017/
45217,2017-02-01,https://www.ero.govt.nz/review-reports/somerset-early-learning-centre-01-02-2017/
45217,2014-11-12,https://www.ero.govt.nz/review-reports/somerset-early-learning-centre-12-11-2014/
45218,2015-07-16,https://www.ero.govt.nz/review-reports/a-step-ahead-early-learning-centre-16-07-2015/
45218,2019-04-18,https://www.ero.govt.nz/review-reports/a-step-ahead-early-learning-centre-18-04-2019/
45221,2013-12-06,https://www.ero.govt.nz/review-reports/playschool-1-06-12-2013/
45221,2017-02-22,https://www.ero.govt.nz/review-reports/playschool-1-22-02-2017/
45222,2019-08-16,https://www.ero.govt.nz/review-reports/castor-bay-infant-care-centre-16-08-2019/
45222,2016-03-31,https://www.ero.govt.nz/review-reports/castor-bay-infant-care-centre-31-03-2016/
45226,2013-04-17,https://www.ero.govt.nz/review-reports/giggles-learning-centre-17-04-2013/
45226,2016-08-17,https://www.ero.govt.nz/review-reports/giggles-learning-centre-17-08-2016/
45228,2015-05-28,https://www.ero.govt.nz/review-reports/porse-albany-q2-28-05-2015/
45228,2019-09-24,https://www.ero.govt.nz/review-reports/porse-otagosouthland-q1-24-09-2019/
45229,2011-12-08,https://www.ero.govt.nz/review-reports/owhiro-bay-kindergarten-08-12-2011/
45229,2015-06-17,https://www.ero.govt.nz/review-reports/owhiro-bay-kindergarten-17-06-2015/
45230,2016-06-21,https://www.ero.govt.nz/review-reports/junior-junction-albany-21-06-2016/
45230,2013-01-23,https://www.ero.govt.nz/review-reports/junior-junction-albany-23-01-2013/
45233,2018-05-25,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-massey-25-05-2018/
45233,2015-03-16,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-401-16-03-2015/
45240,2015-10-09,https://www.ero.govt.nz/review-reports/hbc-home-based-childcare-09-10-2015/
45240,2018-11-14,https://www.ero.govt.nz/review-reports/home-grown-kids-14-11-2018/
45246,2019-08-19,https://www.ero.govt.nz/review-reports/pitter-patter-education-centre-19-08-2019/
45246,2016-09-29,https://www.ero.govt.nz/review-reports/pitter-patter-education-centre-29-09-2016/
45248,2011-12-08,https://www.ero.govt.nz/review-reports/annabels-educare-avonhead-ltd-08-12-2011/
45248,2014-02-19,https://www.ero.govt.nz/review-reports/annabels-educare-avonhead-ltd-19-02-2014/
45250,2014-04-04,https://www.ero.govt.nz/review-reports/tramway-playcentre-04-04-2014/
45250,2012-06-29,https://www.ero.govt.nz/review-reports/tramway-playcentre-29-06-2012/
45254,2015-05-04,https://www.ero.govt.nz/review-reports/the-park-early-education-centre-04-05-2015/
45254,2019-09-18,https://www.ero.govt.nz/review-reports/the-park-early-education-centre-18-09-2019/
45256,2012-05-16,https://www.ero.govt.nz/review-reports/first-steps-matau-16-05-2012/
45256,2016-06-30,https://www.ero.govt.nz/review-reports/first-steps-matau-30-06-2016/
45257,2017-06-26,https://www.ero.govt.nz/review-reports/home-from-home-childcare-26-06-2017/
45257,2014-02-03,https://www.ero.govt.nz/review-reports/home-from-home-family-childcare-03-02-2014/
45259,2018-09-05,https://www.ero.govt.nz/review-reports/footprints-preschool-05-09-2018/
45259,2015-05-28,https://www.ero.govt.nz/review-reports/footprints-preschool-28-05-2015/
45261,2012-09-03,https://www.ero.govt.nz/review-reports/childs-wonder-03-09-2012/
45261,2015-06-08,https://www.ero.govt.nz/review-reports/childs-wonder-08-06-2015/
45264,2013-01-21,https://www.ero.govt.nz/review-reports/au-pair-link-auckland-2-21-01-2013/
45264,2017-02-21,https://www.ero.govt.nz/review-reports/au-pair-link-auckland-2-21-02-2017/
45265,2019-06-20,https://www.ero.govt.nz/review-reports/superstart-childcare-20-06-2019/
45265,2016-01-20,https://www.ero.govt.nz/review-reports/superstart-pre-school-20-01-2016/
45266,2013-10-18,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kakariki-18-10-2013/
45266,2016-08-19,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kakariki-19-08-2016/
45273,2016-05-11,https://www.ero.govt.nz/review-reports/poipoi-home-child-care-limited-11-05-2016/
45273,2015-03-12,https://www.ero.govt.nz/review-reports/poipoi-home-child-care-limited-12-03-2015/
45274,2016-04-26,https://www.ero.govt.nz/review-reports/lollipops-educare-napier-26-04-2016/
45274,2019-06-10,https://www.ero.govt.nz/review-reports/lollipops-napier-port-10-06-2019/
45275,2018-10-15,https://www.ero.govt.nz/review-reports/castle-kids-ruru-15-10-2018/
45275,2015-10-20,https://www.ero.govt.nz/review-reports/castle-kids-ruru-20-10-2015/
45277,2013-07-04,https://www.ero.govt.nz/review-reports/edukids-riverbend-road-04-07-2013/
45277,2017-03-13,https://www.ero.govt.nz/review-reports/edukids-riverbend-road-13-03-2017/
45278,2013-04-08,https://www.ero.govt.nz/review-reports/au-pair-link-taranaki-1-08-04-2013/
