schoolId,name,latitude,longitude
46126,Geckos Early Learning Centre,-35.716635,174.320633
46127,Sancta Maria Montessori Preschool,-43.537239,172.567804
46128,Blue School,-41.080762,175.455227
46130,Northland Community Pre-School,-41.267568,174.765955
46132,Noah's Ark Early Learning Centre,-39.94288,175.035117
46134,Maketu EduCare,-37.762058,176.456079
46138,Pukeko Preschool Pakuranga Heights,-36.915841,174.88247
46140,Etu Ao - Niu,-41.168825,174.824739
46143,ChoiceKids Mahia Road,-37.037394,174.88924600000001
46145,Awatere Early Learning Centre,-41.672427,174.069656
46148,Cumberland Early Education Centre,-37.723455,175.252708
46150,Little Wonders Childcare (Roslyn),-45.865531,170.486294
46155,The Farmyard for Early Learners,-38.636918,178.022293
46163,Active Explorers Grenada,-41.20049,174.826884
46164,Bee Kids Childcare Centre,-40.068154,175.380272
46165,Learning Adventures Maraenui,-39.519119,176.901199
46171,Te Tuareka O Manurewa Punanga Reo,-37.020685,174.872217
46180,Timaru Christian Preschool,-44.403206,171.228584
46182,Home Grown Kids Wellington 3,-41.225018,174.80755
46185,Inspired Minds Early Learning Centre,-35.691834,174.326871
46186,Bambinos Early Childhood Centre (Tawa St),-37.644741,176.187209
46187,Apii Potiki Glen Innes Community Pre-School,-36.873807,174.856369
46188,Kuddles In-Home Childcare & Education - 4,-36.923438,174.700837
46190,White Heron @ Dawson,-36.975631,174.893926
46192,Grace Christian Community Preschool,-36.905737,174.674684
46193,Beach Kids Private Kindergarten,-37.408334,175.942803
46195,Pukeatua Childcare Centre,-41.263538,174.945641
46196,Active Explorers Kaiwharawhara,-41.257081,174.794401
46197,Te Puna Reo O Raparapaririki,-37.890112,178.320884
46199,Curious Cubs Early Learning Centre,-37.798305,175.315592
46200,Kids Barn Childcare Centre,-39.601664,174.27752
46201,Brilliant Minds Early Childhood Centre,-36.913608,174.751941
46202,Nature Kids Motueka,-41.112555,172.995192
46203,Carterton Preschool Littlies,-41.021182,175.520502
46204,Zigzagzoo Early Learning Centre Remarkables Park,-45.028484,168.744897
46205,The Playhouse Pre-School 2,-37.186893,174.922046
46206,Casa Montessori Preschool,-36.900152,174.694568
46209,Te Pa Harakeke o Te Awahou,-40.469766,175.281813
46210,Little Oaks Early Learning Centre 2019 Ltd,-45.245815,169.396593
46211,Te Pukeiti Early Childhood Centre,-38.333823,175.16626
46215,Dream Education Programme (8),-36.857569,174.768806
46217,BestStart Johnstones Road Kindy,-36.95328,174.886227
46218,Akoteu Tenga'i Musita,-36.968931,174.879103
46219,No Cotton Wool Kids Hawke's Bay,-39.506759,176.879608
46222,Te Kohanga Reo o Makaurau Marae,-36.983458,174.765076
46223,Tuakau Learning Centre,-37.258043,174.945371
46224,ACG Sunderland Preschool,-36.864169,174.633426
46226,Home Grown Kids Auckland 2,-36.889005,175.00097
46235,Kereru Rudolf Steiner Kindergarten,-39.63541,176.846202
46238,Awhi Educare @ Owhata,-38.138235,176.298825
46239,Ohana Kindy,-38.132974,176.296121
46240,Rockmybaby Homebased Childcare,-36.869224,174.73004
46242,AKO-hia Home-based ECE Service,-36.985563,174.904635
46244,Dream Education Programme (1),-36.857488,174.768915
46246,Amanda's in the Bay,-36.891731,174.697356
46252,Portobello Kindergarten,-45.841365,170.644395
46253,Tall Poppies Education Ltd,-36.76708,174.530098
46255,Amberley Community Preparatory School Inc,-43.152112,172.723923
46256,Young & Amazing,-36.917863,174.800888
46263,Glen Warren Kindergarten,-45.091671,170.970943
46264,Little Kiwi's Corner,-38.190537,175.208334
46266,Kids Create Limited 1,-36.979346,174.907805
46267,Littletoetoes Early Learning Centre,-36.969462,174.866014
46268,A Kiwiana Childhood,-39.035122,177.419352
46270,The Orchard Child Care & Preschool,-38.059057,176.207273
46272,Coast Montessori Preschool,-36.616296,174.676819
46273,'Api Fakakoloa Ua,-36.961024,174.875541
46275,Little Wonders Childcare (Aoraki),-44.388624,171.210034
46276,Montessori Homebased Care Christchurch,-43.521711,172.6866
46277,Taupiri Educare Ltd,-37.613668,175.190513
46282,Kindercare Learning Centre Karori,-41.282846,174.753012
46284,School of Fish Childcare,-36.918239,174.785921
46285,Piccolo Park Early Learning Centre,-36.913316,174.838188
46287,ACE Nayland,-41.318301,173.216312
46293,Fantails Childcare - Silverdale,-36.612134,174.680855
46297,Riverlee Early Learning Centre,-36.855107,175.612979
46298,Blossoms Educare Papakura,-37.056456,174.956151
46301,Little Magpies Home Based,-39.504765,176.881319
46303,Farmhouse Preschool Karaka,-37.122287,174.902623
46304,Ti Kouka Free Kindergarten,-44.39972,171.244864
46306,Tamariki Ataahua Early Learning Centre,-36.899639,174.856306
46308,Bright Futures Hastings 1,-39.511135,176.8924
46309,Seedlings Early Learning Centre,-43.576609,172.549132
46310,Honey Bees,-36.850244000000004,174.760385
46316,Annabel's Educare - Somerfield,-43.561892,172.628163
46318,Little Pioneers,-37.186636,174.994603
46320,The CubbyHouse Early Childhood Centre - New Plymouth,-39.053214,174.08012
46324,Kinderland Educare,-36.978057,174.790792
46325,Frederick Street Family Centre,-39.624556,176.84654
46326,Nga Tamariki Puawai,-37.00092,174.87785
46327,Clendon Christian Preschool,-37.029959,174.865058
46331,Ohaeawai Community Preschool and Early Learning Centre,-35.351453,173.883709
46332,Lollipops Newton Road,-36.865272,174.759379
46333,Riverstones Early Learning Centre,-46.572216,168.79911
46337,The Learning Castle,-36.96922,174.867907
46338,Active Discoverers Educare,-37.663287,175.142408
46340,Our Place Educare,-36.933506,174.914798
46342,Buttercups Preschool,-43.56583,172.647468
46343,Little Sparrows Educare,-37.775155,175.300225
46346,Active Explorers Greenmeadows,-39.522986,176.869311
46350,Nurtured at Home Waikato 2,-37.749593,175.273684
46351,Little Minds Early Learning Centre,-38.002963,175.338104
46352,Mini Miracles Educare Western Heights,-36.882463,174.615163
46354,Ngatea Early Learning Centre,-37.278875,175.492111
46356,ELCM - Takanini,-37.038331,174.917512
46359,Grow and Learn Early learning Centre Ltd,-41.128872,174.83252
46361,Junior Junction Lunn Ave,-36.88891,174.8311
46362,Arohanui Kindergarten,-40.629266,175.296367
46363,Magnolia Tree Childcare Centre,-37.796554,175.154242
46364,New Shoots Children's Centre - Tauranga,-37.708571,176.149171
46365,Little Pearls Educare Centre,-36.895229,174.72373
46366,Our Place Preschool,-37.78539,175.250599
46370,Immanuel Preschool (Papatoetoe),-36.976429,174.835493
46371,Lets Grow Early Learning Centre,-37.811658,174.844471
46373,Discoveries Educare Target Road,-36.766487,174.734822
46375,Te Puna Reo o Ngati Toa,-41.126172,174.835564
46377,Fundamentals Marshland,-43.474572,172.659163
46378,Pebbles Montessori,-43.57676,172.757461
46379,KidsZone Preschool (2013) Ltd,-39.042953,174.131225
46380,Hanmer Springs Playcentre,-42.522149,172.831541
46381,Little Giggles In-Home Childcare,-36.960261,174.922817
46382,Nurtured at Home - Auckland 1,-36.907332,174.814786
46383,Li'l Champs Educare 2,-36.97636,174.86736200000001
46387,Halswell Learning Tree,-43.582977,172.56963
46389,Milky Way Early Learning Centre,-36.864322,174.76341
46390,An-Nur Childcare Centre Dunedin,-45.898113,170.499762
46391,Te Papapa Preschool,-36.915088,174.799809
46393,BestStart Greenwood Street,-37.790028,175.258949
46395,Butterfly Preschool,-39.050408,174.105029
46396,Kids at Home Hamilton 9,-37.68422,176.168084
46399,Te Kopae Reo o Tupoho,-39.9418,174.995509
46400,Little Steps Montessori Preschool,-36.752555,174.711021
46403,Seashells Early Childhood Centre,-34.991637,173.50891
46408,Super Kids Learning Centre,-36.976904,174.904455
46411,BestStart Waitangirua,-41.127041,174.880683
46421,Hope Preschool,-46.194981,168.863448
46425,Childtime Learning EC Home Based Service,-36.9631,174.923878
46426,'Api Fakakoloa Tolu,-36.961002,174.875567
46427,'Api Fakakoloa Fa,-36.960942,174.875657
46429,Red Robin Nanny Agency Ltd,-36.865436,174.706854
46430,Nga Tamariki o Nga Hau E Wha Kindergarten,-39.025024,177.420611
46436,Above and Beyond Te Puna Ltd,-37.695337,176.073342
46441,Peacocks Early Learning Centre Rockfield,-36.904676,174.804212
46442,Kids Create Limited 2,-36.770704,174.723715
46443,Church Corner Nest,-43.533809,172.564827
46444,Home2Grow Childcare 2,-36.944982,174.893887
46445,Playschool 4,-36.739475,174.7265
46446,ChoiceKids Roscommon Road,-37.029731,174.867594
46448,Jumpstart School,-39.05655,174.103626
46449,Playdays Montessori,-36.891014,174.649227
46450,Kids Count - Kelvin Road,-37.058969,174.957446
46453,Just Four Kids Ltd,-46.400435,168.346993
46455,Iqra Educare,-37.775042,175.284584
46457,Lollipops Educare Takanini,-37.047049,174.910749
46460,BestStart Porchester Road,-37.020775,174.921448
46461,Three Little Birds Childcare & Education Centre,-35.686427,174.325981
46462,Tigger's Montessori Preschool,-43.49522,172.603782
46466,Montessori House of Children - Wairere Drive,-37.7506,175.294438
46470,Nga Puawai o Kaikohekohe,-35.407698,173.793417
46471,Back2Nature - Puawai,-35.687488,174.295918
46474,Te Kohanga Reo o Kawakawa Mai Tawhiti,-37.591196,178.291822
46476,Glenview Park Kindy,-37.819601,175.285914
46477,Tamariki Station Ltd,-37.376446,175.671493
46478,Happy Tots In-Home,-36.892932,174.798291
46480,Moko Club,-37.558669,175.150351
46481,Nurtured at Home - Auckland 2,-36.90736,174.814744
46482,Active Explorers Glenfield,-36.775515,174.721358
46487,Discoveries Educare Highland Park,-36.898729,174.904726
46490,Pasifika at Home 2,-36.890141,174.855696
46491,Bizzy Kidz Childcare,-36.94443,174.795142
46498,Blossoms Educare Riverside,-36.95453,174.849033
46502,Sunny Side Early Educare,-37.803142,175.281748
46507,Go Bananas Childcare,-37.785196,175.265261
46510,A1 Kids Childcare Centre,-37.265227,174.943454
46512,Play N Learn Childcare,-36.946143,174.852769
46515,Nurtured at Home (Bay) 1,-37.707333,176.160257
46517,Matangirau Kindergarten,-39.042967,177.419864
46521,Haywood Cottage Montessori,-44.097897,171.238374
46522,Hobsonville Point Early Learning Centre,-36.792317,174.660698
46525,Sunbeams Private Kindergarten,-36.869,174.731245
46528,Nurture Me,-36.751857,174.712098
46531,Te Puawaitanga o Atareta Playcentre,-36.880921,174.812399
46532,TnT Kidscare,-37.782773,175.274878
46534,Creators @ Waipa Christian Kindergarten,-38.020076,175.33053
46535,Scuola Montessori (15th Avenue),-37.704988,176.155244
46536,Kaliloa Home-Based ECE,-36.94119,174.841704
46537,Discoveries Educare Lincoln Rd,-36.863803,174.629532
46539,Te Tipu Whenua Early Childhood Centre,-39.621656,176.788764
46540,Nurture@Home Ltd.,-41.307473,173.229489
46542,Samoana Early Education Development Services (SEEDS) Ltd (AA1),-41.137497,174.853688
46543,Montessori Little Hands,-38.018435,175.317831
46544,Smart Kids Educare,-36.88811,174.746481
46549,ChoiceKids Weymouth Road,-37.03893,174.867011
46551,Shed Kids Limited,-35.978364,174.437843
46552,Discoveries Educare Oteha Valley Albany,-36.722795,174.704834
46557,Little Rugrats Woodville,-40.337683,175.869879
46559,Country Village Preschool,-37.168944,174.896488
46560,Happy Tots In Home 2,-36.892913,174.798235
46561,Fun 'N' Play Childcare Centre,-36.973527,174.839003
46566,PAUA Northland,-35.173994,173.143175
46567,BestStart Fendalton,-43.519836,172.605428
46568,Manaia View Kindergarten,-35.745775,174.302636
46569,Little Preschoolers,-37.820167,175.282166
46570,Reggio Bambini Private Preschool & Infant Centre,-41.182848,174.824677
46572,Kid Country Te Atatu Ltd T/A The Fire Station,-36.833669,174.649791
46573,Home Graduates E.C.E Limited (Blue),-36.915487,174.837836
46574,Happy Feet Preschool,-38.016131,177.26988
46575,Rockmybaby Homebased Ltd,-37.740124,175.209947
46576,Millie's House,-41.209707,174.900657
46577,Fairlie Early Learners,-44.1036,170.826189
46579,Happy Feet Childcare Papamoa,-37.718705,176.342555
46580,Te Waenganui Childcare Centre,-35.311237,174.102158
46581,Bubba Bears Childcare,-36.635441,174.738112
46583,Nurtured at Home - Auckland 3,-36.907391,174.814702
46584,Bambinos Manukau Early Childhood Centre,-37.002732,174.889152
46585,BestStart Powells Road Kindy,-37.765438,175.304407
46586,Hora Hora Playcentre,-37.981074,175.62636
46589,Rockmybaby Homebased Childcare Hawke's Bay,-39.668025,176.877899
46590,Morrinsville Kids Ltd,-37.649942,175.541747
46591,Kuddles In-Home Childcare & Education-8,-36.923485,174.700815
46592,Happy Tots In home 3,-36.892851,174.79814
46594,Growing Learners Childcare & Preschool,-37.024027,174.864196
46595,Peek-a-Boo In Home Childcare,-40.354475,175.590424
46597,Tapa Kids World In-Home Childcare Service,-36.899582,174.793723
46598,Peanuts Childcare & Education Centre Whitianga Ltd,-36.82262,175.688184
46599,Imagination Station Early Learning Centre,-36.903423,174.657791
46603,The Point Early Childhood Centre,-36.861227,174.704844
46604,Palms Educare (Browns Bay),-36.717,174.746659
46606,Nau Mai Mokopuna,-35.109615,173.258915
46610,Sovereign Star Nursery and Preschool,-43.367752,172.664377
46612,Te Kohanga Reo o Hinerangi,-37.648065,177.875336
46616,Child's Time Penrose,-36.907904,174.82601
46617,Nurtured at Home Bay (2),-37.707348,176.160281
46618,Biggles Early Learning Limited,-37.66624,176.146045
46621,Chrysalis Early Learning Centre,-36.883896,174.68288
46622,Lollipops Swanson,-36.87,174.618308
46623,City Impact Church Childcare Centre,-36.916922,174.837277
46624,Sparkles Home-based Childcare and Education,-36.912775,174.6904
46625,Te Kohao Kohungahunga,-37.768305,175.293864
46626,The Rainbow Corner Early Learning Centre,-36.96309,174.830121
46627,No-1 Home Based Childcare & Education Service,-36.74603,174.704324
46628,Happy Tots In Home 4,-36.892779,174.798153
46629,Kids Collective Paeroa,-37.379967,175.66975
46630,Learning Adventures Levin,-40.624024,175.278934
46631,Dream Education Programme (9),-36.857579,174.768833
46632,Sunflowers Preschool Limited,-42.925953,172.64902
46633,Awhi Educare @ Glenholme,-38.149179,176.246142
46634,Poppies Preschool Gardiners Road,-43.459789,172.590445
46636,Kidsfirst Kindergartens Diamond Harbour,-43.630118,172.726707
46637,Miramar Childcare,-41.325527,174.812223
46638,Nanaksar Educare Centre,-37.01406,174.891999
46640,Playschool Wellington One,-36.739485,174.726425
46641,Organic Kids Limited,-43.414423,172.657403
46642,Kids Create Limited 3,-36.770785,174.72373
46644,Mighty Minds Montessori House of Children,-45.886487,170.47618
46649,Back2Nature - Koru,-35.689916,174.298848
46650,Waatea Early Childhood Centre,-36.960603,174.801992
46654,The Secret Garden Gables Childcare,-40.313213,175.653161
46656,Omokoroa Pre School,-37.646183,176.034409
46657,Seedlings Nature Kindergarten,-39.098912,174.079182
46661,Blossoms Educare Takanini,-37.040188,174.931696
46662,BestStart Papakura,-37.058142,174.94412
46669,Te Kohanga Reo O Ngati Hineaute Ki Rangitaane o Manawatu,-40.360308,175.586838
46671,Little Einsteins Montessori (MacDonald Street),-37.66598,176.207654
46674,No-1 Home Based Childcare & Education Service 2,-36.745999,174.70432
46676,Akoteu Sia-ae-toutaiola,-36.979238,174.833904
46677,Home Graduates E.C.E Limited (Black),-36.915533,174.837837
46679,Kids Create Limited 5,-36.770699,174.723769
46683,Kaliloa Home-Based ECE 2,-36.941191,174.841686
46686,Little Farm Pre- School and Nursery,-40.890182,175.012711
46687,'Api Fakakoloa Nima,-36.960962,174.875626
46688,Matakana Village Preschool,-36.353368,174.716925
46692,Kidspace Early Learning Centre  Pakuranga 3,-36.914286,174.87885
46694,Nurtured at Home - Auckland 4,-36.90737,174.814835
46696,Glenbrae KIDS Early Learning Centre,-36.873414,174.869967
46697,No-1 Home Based Childcare & Education Service 3,-36.745967,174.704319
46698,Wairakei Kindergarten,-37.718411,176.341662
46700,Kuddles In-Home Childcare & Education - 5,-36.923424,174.700779
46701,Kuddles In-Home Childcare & Education - 6,-36.923457,174.700801
46702,Real Kids Early Learning Centre,-36.801456,174.641316
46703,Nurture Early Learning - Onehunga,-36.916524,174.784254
46704,Te Puna Reo o Pukehinahina,-37.711028,176.146082
46705,Te Puna Reo o Puawai,-38.122756,176.301623
46706,Stepping Stones,-38.688403,176.092701
46707,Kaipara Kids Early Learning Centre,-36.111558,174.352758
46708,Nurtured at Home (Gisborne) 1,-37.707305,176.160206
46710,Puawai Childcare Centre,-40.94869,175.658366
46715,BestStart Naenae,-41.198514,174.955408
46717,Kids Cave Early Learning,-37.742287,175.22494
46729,Mighty Minds Educare,-36.907578,174.811722
46730,Lifewise ECE Waimumu Road,-36.846469,174.615664
46731,Bell St Early Learning Centre Ltd - Martinborough,-41.216886,175.458236
46732,Piccolo Park Early Learning Centre,-36.929534,174.905874
46733,Piritahi Childcare,-36.790079,175.008023
46735,Ngapuna Early Learning Centre,-38.146039,176.271044
46737,The Salvation Army Early Childhood Education Centre,-36.911357,174.848402
46738,No-1 Home Based Childcare & Education Service 4,-36.745932,174.704318
46739,ChoiceKids Browns Road Tap,-37.009785,174.889554
46740,'Api Fakakoloa Ono,-36.960983,174.875598
46742,Hand and Hand Childcare Centre,-36.963754,174.926803
46744,Wee Nippers Mosgiel Ltd,-45.86874,170.366567
46745,Cust Preschool,-43.313578,172.382075
46752,Inspiring Minds Montessori Pre-School,-40.344765,175.601398
46753,Masters Early Learning Services,-36.971165,174.81538
46755,First Years Learning Centre,-39.936857,175.030658
46757,Kindercare Learning Centres - Wigram Skies (219),-43.553679,172.557428
46758,Kindercare Learning Centres - Peachgrove Road,-37.766895,175.289915
46759,Love and Learn Care and Education,-39.912338,175.063272
46761,St Margaret's Pre-school,-43.519198,172.621907
46762,BestStart Marne Street,-40.361968,175.619703
46763,Natural Wonders Early Learning Centre,-36.302204,174.524675
46764,Valleys Little and Junior Treasures,-35.699056,174.327649
46765,Pokeno Preschool Ltd,-37.242497,175.015842
46766,Scallywaggs Tots & Toddlers,-39.995117,176.559036
46767,Halswell Nest Early Learning,-43.588511,172.56958
46768,Rotorua HomeBased Childcare,-38.075188,176.332421
46769,Giggles and Scribbles Early Learning Centre Limited,-43.631877,172.491983
46770,Nurtured at Home - Auckland 5,-36.907409,174.814783
46771,Nurtured at Home - Auckland 6,-36.907448,174.814737
46776,Educare Kapiti,-40.91426,175.011434
46778,"Kids Cove ELC, Albany",-36.73287,174.710864
46782,Noku Te Ao Ki Te Pa,-43.52962,172.672751
46783,Raizem (Ltd) Homebased Care & Education,-38.078216,176.201078
46784,Kea Kids Childcare Buckland Road,-36.969322,174.824406
46787,Happy Tots In home 5,-36.892953,174.798339
46788,Little Rock Preschool,-45.949485,170.330591
46789,The Gardens Education Mill Road Limited,-37.018018,174.940427
46791,Kia ora Kids at Home Childcare  1,-36.617564,174.713561
46793,The Rainbow Corner Home Based Early Learning Service,-36.963064,174.830122
46797,Spotted Frog Preschool,-36.944157,174.781705
46798,The Secret Garden Huapai,-36.771479,174.535902
46800,Home Graduates E.C.E Limited (Gold),-36.915508,174.837836
46801,Naturally Kidz,-37.039709,174.909585
46804,Nurtured at Home Waikato 1,-37.749579,175.27366
46805,Discoveries Educare Kelston,-36.906195,174.661153
46806,Pandas Home Care,-43.551864,172.541359
46811,Nurture Me 2,-36.751827,174.712091
46812,Newbies Early Learning Centre,-36.796122,174.744771
46813,Seedlings Preschool,-37.742375,176.173939
46814,Pohutukawa Preschool,-37.961463,176.975917
46817,Stokes Valley Community Childcare Centre Inc.,-41.169424,174.983132
46819,Happy Hearts Riverhead Early Learning Centre,-36.757379,174.592246
46822,Ferrymead Preschool and Nursery,-43.559186,172.704093
46823,Discoveries Educare - Papakura,-37.061657,174.947332
46824,Mainly Multiples,-37.793273,175.313657
46825,Eduplay Childcare Otahuhu,-36.941075,174.840256
46826,Playschool Waikato 1,-36.739528,174.726406
46833,Pebbles Montessori Cashmere,-43.565612,172.637226
46835,Tic Tac Toe Educare Little Sprouts,-37.555877,175.16418
46836,Kiddy Winkles Westgate,-36.8223,174.610498
46838,EDEN Home Based Childcare,-36.406609,174.66023
46841,Te Puna Reo O Waione,-38.057235,176.434651
46843,Creators on Grandview,-37.782471,175.233217
46844,BestStart Faringdon,-43.616426,172.392378
46847,Puawai - Homebased Childcare,-37.019699,174.895002
46848,BestStart Prestons,-43.467769,172.665563
46849,Bloesem Early Learning Centre,-37.792821000000004,176.31674
46850,Te Kohanga Reo o Nga Manu Tui,-39.901573,175.057682
46853,YMCA Community Early Years Learning Centre,-39.928229,175.03192
46855,"Te Rito, Te Kainga Reo",-34.991437,173.502548
46856,Kumeu Montessori Preschool,-36.777758,174.555543
46859,Te Kainga Potiki o Paharakeke Early Childhood Centre,-39.627925,176.790768
46861,Multilingual Kids Home-based ECE Service,-36.793678,174.697522
46862,BestStart Portage Road Kindy,-36.935272,174.840957
46865,Cherry Grove Childcare and Family Centre,-39.663542,176.883002
46869,Li'l Champs Educare 3,-36.969268,174.937458
46871,Discoveries Educare Rata Street,-36.907354,174.678628
46873,Mauri: Whanau,-35.156269,173.228305
46875,Mauri,-35.156312,173.228182
46876,Kuddles In-Home Childcare & Education - 7,-36.916486,174.748367
46877,Ahi Ka Homebased Childcare,-35.119236,173.263256
46878,Home Grown Education,-36.970337,174.833643
46879,Bright Beginnings Early Learning Centre - Panmure,-36.901176,174.858466
46882,Piccolini Private Nursery and Kindergarten - Hastings,-39.633583,176.829538
46883,Wonder Home-based ECE,-36.964767,174.79081300000001
46886,Manaia - Early Childcare and Education,-35.121551,173.257028
46887,BestStart Karaka,-37.074318,174.923172
46889,Littlelees Preschool,-37.731062,175.278138
46891,Little Ferns Childcare,-40.357493,175.593045
46892,Old MacDonalds Rural Education & Care Centre,-37.782362,175.346104
46894,Khandallah Nursery School,-41.241986,174.793018
46895,Rockmybaby Hawke's Bay 2,-39.668043,176.877873
46896,BestStart Pyes Pa,-37.742477,176.122896
46897,Taulama Home-Based ECE,-36.941239,174.841746
46898,Minimee Playschool,-41.315809,174.782968
46901,Sparkles Home-based Childcare and Education 2,-36.912831,174.690414
46902,Home Grown Kids,-37.684221,176.16818
46903,"Kauri Learners, Early Education, Whitianga",-36.841456,175.69903299999999
46906,Peachgrove Prep Preschool,-37.782895,175.297843
46910,Fatamanu Aoga Niue Early Learning Centre,-36.955717,174.871159
46911,Pukekohe Early Learning Centre,-37.200037,174.900322
46912,Good Seeds Children's Centre (Mt Wellington),-36.926482,174.855082
46913,Educare Totara Park,-35.678728,174.316772
46914,Stepping Stones @ Braebrook,-43.901454,171.771484
46915,Poimaino 2 Homebased Chidcare,-36.959658,174.816016
46916,Little Settlers,-37.185116,174.989816
46918,Kids at Play Timaru,-44.379856,171.231033
46921,Poimaino 1 Homebased Childcare,-36.959678,174.816024
46922,Bumblebees Childcare Centre,-36.869909,174.874665
46923,Discoveries Educare Mt Wellington,-36.90823,174.839314
46924,Molly's Preschool,-36.884227,174.732553
46925,Farmyard Preschool,-41.141826,175.032865
46926,Mountainside Educare,-44.687522,169.176023
46927,Moko Club Ngaruawahia,-37.6604,175.156939
46928,Little One's Garden Early Education Centre,-36.971482,174.847694
46929,Cute Kids,-36.908653,174.639725
46930,Peacocks Early Learning Centre Epsom,-36.882507,174.775572
46932,Blessings for Life Kaitaia,-35.112541,173.266608
46934,Mamas Childcare,-45.013617000000004,168.742807
46935,Mokopuna ki Roscommon,-37.027441,174.861216
46937,Milly's Educare Limited,-37.235189,175.565389
46941,Above and Beyond The Lakes Ltd,-37.756358,176.10347
46943,Kea Kids Childcare Russell Road,-37.024275,174.891166
46956,Enriching Otara Early Learning Centre,-36.961043,174.875621
46957,Nurtured at Home (Gisborne) 2,-37.70732,176.160235
46958,Nurtured at Home - Auckland 7,-36.90744,174.814654
46959,School of Fish Childcare - Mangere Bridge,-36.941156,174.787774
46960,'Api Fakakoloa Mangere Kakariki,-36.952861,174.81692
46961,Lollipops  Paraparaumu,-40.916591,174.996709
46962,Little Ants Childcare,-37.252115,174.729066
46963,Love Kids Home Based ECE Service,-36.928663,174.739864
46965,Kaliloa Home-based ECE 3,-36.941191,174.841722
46966,Seedlings Education 3,-36.9605,174.896006
46967,Tiny Turtles Educare,-37.060381,174.960569
46968,The Rainbow Corner Homebased Early Learning Service,-36.963128,174.830122
46971,Wonder Home-based ECE 2,-36.941125,174.841719
46977,Fountain City Montessori,-37.780463,175.289783
46978,Pukeko Treehouse,-37.775154,175.245526
46980,The In Home Childcare Company,-41.222828,174.875619
46984,Little Hands Childcare & Early Learning Centre,-36.966649,174.844629
46987,Nestlings In-Home Childcare,-36.904427,174.920338
46989,'Api Fakakoloa Pukekohe,-36.952873,174.816868
46990,Poimaino 3 Homebased Childcare,-36.959669,174.815976
46991,Poimaino 4 Homebased Childcare,-36.959684,174.815928
46992,Educare Warkworth,-36.408521,174.660158
46994,Home2Grow Childcare 3,-36.944999,174.893884
46996,Royals Early Learning Centre,-39.6707,176.920135
46997,Pukeko ELC,-36.626526,174.738905
46999,The Children's Garden,-41.306024,173.240287
47003,Mt Wellies Childcare,-36.912987,174.845513
47004,Rockmybaby Homebased Auckland S1,-39.668067,176.877846
47006,Awhi Pumau,-35.11195,173.264933
47007,Bella Montessori Preschool Limited,-43.385974,172.654668
47010,BestStart Waikite Valley Kindy,-38.341444,176.257018
47011,Harper Park Early learning Centre,-42.719691,170.981417
47014,Little Beans Preschool Limited,-43.517014,172.653496
47016,PAUA Early Childhood 10,-39.930929,175.0558
47017,Te Whare Whitinga o te Ra,-38.127434,176.300373
47019,Bright Sparks Childcare Orewa,-36.586713,174.692173
47020,Willows Early Learning Centre,-45.049739,169.179896
47021,Maheno Kindergarten,-45.168146,170.833643
47023,BestStart Brooklyn,-37.77849,175.292331
47030,Launch Active Early Learning,-39.619405,176.847998
47031,Co Kids,-36.85315,174.630363
47033,Luna Montessori Preschool,-36.787913,174.728608
47034,Little Giggles In-Home Childcare 2,-36.960251,174.922764
47036,BestStart Richmond Kindy,-38.719592,176.087199
47039,New Shoots Children's Centre - Sandhurst,-37.687751,176.246095
47040,Blossoms Educare Mangere,-36.971434,174.81964
47041,Blossoms Educare Onehunga,-36.916746,174.799166
47042,Caring Kids Childcare,-37.67103,175.147042
47044,Glorious Kids Homebased Childcare,-36.877251,174.618194
47047,Endeavours Kindergarten,-37.737409,175.256806
47049,The Rainbow Corner Early Learning Centre Takanini,-37.039418,174.919984
47050,Playschool Hawke's Bay One,-36.739566,174.726404
47051,Seedlings Education 4,-36.960494,174.895961
47054,Essence of the Pacific Early Learning Centre,-38.138826,176.223707
47056,Marina's Childcare @ Home Services,-36.974446,174.78533
47057,Eduall Limited,-43.154213,172.730255
47060,A Place to Grow 2,-40.219376,175.562109
47061,Wanaexcel Education Hub,-44.690017,169.141143
47062,Little Hearts Childcare,-36.974458,174.814191
47063,Discoveries Educare Te Atatu Peninsula,-36.844606,174.651931
47068,Dream Education Programme (4),-36.857468,174.768813
47069,Lifewise ECE Glen Eden,-36.909348,174.647831
47073,Pasifika Early Learning - Papakura,-37.067863,174.959207
47075,The Villa Montessori Preschool,-43.500015,172.60203
47077,No-1 Home Based Childcare & Education Service 5,-36.744748,174.69698
47080,Starship Play Service: Greenlane Surgical Unit,-36.894303,174.779128
47081,Learning Tree Westgate,-36.822118,174.607795
47082,Learning Tree Childcare Apollo,-36.742627,174.728585
47083,The Rumpus Room Waterview,-36.879101,174.701456
47084,Ficino Preschool,-36.873283,174.759699
47085,Twinkle Toes Educare - Rotokauri,-37.75825,175.230187
47086,Aurora Homebased Childcare Services,-36.96083,174.866178
47087,Kiddz Homebased Childcare,-43.538957,172.590731
47088,Happy Steps Early Learning Centre,-35.952411,173.863273
47091,Aurora Tamariki Early Years Care and Kindergarten,-45.843813,170.517592
47092,Three Little Birds Childcare - Mill Road,-35.705567,174.326509
47093,Kea Kids Childcare Vine Street,-36.95828,174.825273
47095,The Wishing Tree Early Learning Centre,-36.912457,174.716466
47096,Inspiring Minds Early Learning Centre,-37.572133,175.67289
